attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,class
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,31.43,12.553,16.301,32.183,0,0,0,0,0,0,B
0,24.533,1.2553,1.9483,2.7255,3.626,4.6997,19.69,7.6612,9.775,12.553,0,0,0,0,0,0,0,0,C
0,30.935,32.149,34.59,36.782,38.727,4.6997,6.0138,27.504,9.775,24.927,21.516,21.524,29.111,0,-0.88046,0,0,0,D
0,20.912,22.824,25.799,28.829,31.871,6.2096,9.2038,7.6612,9.775,12.553,19.872,26.923,36.333,55.26,0,0,0,0,E
0,25.843,28.75,31.566,34.239,3.626,37.356,37.766,7.6612,9.775,12.553,16.301,26.854,34.379,0,0,0,0,0,F
0,30.635,33.161,35.432,37.428,39.165,40.699,16.848,7.6612,9.775,42.229,26.564,28.216,29.111,40.819,0,0,0,0,G
0,18.889,21.716,24.667,2.7255,4.9843,9.0794,10.665,7.6612,13.153,16.025,21.608,28.683,0,-0.088046,0,0,0,0,H
0,27.078,29.927,32.642,2.7255,3.626,13.438,13.147,7.6612,11.581,12.553,21.641,21.524,29.111,0,0,0,0,0,I
0,0.61502,1.2553,1.9483,6.4926,6.7701,8.1655,24.916,7.6612,14.124,17.139,37.041,36.366,29.111,49.424,0,0,0,0,J
0,29.491,32.149,34.59,36.782,38.727,40.47,38.487,36.524,9.775,37.301,16.301,21.524,32.454,40.819,0,-0.85111,0,0,A
0,0.61502,2.2252,4.1102,7.4999,3.626,4.6997,24.059,7.6612,9.775,12.553,0,0,0,0,0,0,0,0,B
0,32.136,33.161,35.432,33.958,30.28,29.899,25.876,25.626,23.978,12.553,29.985,31.562,38.927,45.625,0,0,0,0,C
0,22.205,1.2553,28.122,2.7255,24.865,4.6997,6.0138,7.6612,9.775,12.553,16.301,25.135,34.511,46.191,0,0,0,0,D
0,28.299,31.066,33.655,36.027,38.172,40.12,6.0138,7.6612,11.576,12.553,16.301,23.257,30.815,54.223,0,-0.058697,0,0,E
0,16.818,18.679,21.491,24.465,14.404,4.6997,6.0138,7.6612,9.775,15.84,16.301,24.993,32.635,47.938,0,0,0,0,F
0,0.61502,1.2553,-12.95,2.7255,-3.0052,-5.1101,6.0138,7.6612,9.775,12.553,16.301,21.524,29.111,40.819,0,0,0,0,G
0,16.938,19.64,1.9483,3.865,6.1268,4.6997,24.938,10.748,13.01,15.908,19.749,26.794,32.669,0,0,0,0,0,H
0,27.078,1.2553,31.107,27.063,20.566,29.167,18.496,31.084,33.246,17.944,19.861,42.61,0,0,0,0,0,0,I
0,1.7341,1.2553,1.9483,10.899,6.3748,6.7371,9.3792,7.6612,13.728,29.408,32.592,21.524,32.307,40.819,0,0,0,0,J
0,0.61502,1.2553,1.9483,2.7255,-8.9972,-9.3344,6.0138,7.6612,3.7913,9.4102,16.301,21.524,29.111,40.819,0,-0.058697,0,0,A
0,0.61502,1.2553,4.6825,5.6704,3.626,4.6997,6.0138,28.733,9.775,12.553,16.301,37.731,0,0,0,0,0,0,B
0,-27.638,-23.366,-18.15,-14.372,-8.0933,-4.9704,-1.1849,1.2219,3.9964,7.8625,12.043,18.058,26.307,40.819,0,-0.90981,0,0,C
0,34.321,34.909,36.79,38.364,39.672,33.576,34.678,35.911,35.728,15.93,19.589,24.721,32.222,0,-0.88046,0,0,0,D
0,-9.1325,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,-3.4768,5.2872,12.104,16.301,20.779,29.111,38.89,0,-0.11739,0,0,E
0,-26.311,1.2553,-4.3705,-1.0532,0.2503,4.6997,-7.4002,7.6612,9.775,12.553,16.301,19.114,26.142,40.125,0,0,0,0,F
0,30.635,33.161,1.9483,35.693,3.626,11.9,33.099,32.812,29.304,28.264,26.564,31.562,29.111,40.819,0,0,0,0,G
0,14.43,16.917,3.7138,22.484,24.452,7.108,6.0138,10.473,9.775,15.69,19.563,23.204,32.546,46.05,0,0,0,0,H
0,32.716,34.909,36.79,38.364,39.672,40.794,41.844,42.974,44.379,46.324,49.175,50.296,54,0,0,0,0,0,I
0,31.681,32.416,27.596,25.616,26.926,28.168,29.435,29.07,30.845,33.194,36.461,41.187,48.293,58.004,0,0,0,0,J
0,-4.7664,-23.366,-20.383,-17.389,-14.404,-11.417,-8.3837,1.8658,4.5743,8.9048,13.462,19.358,27.108,38.946,0,0,0,0,A
0,0.61502,1.2553,1.9483,2.7255,3.626,11.784,6.0138,29.33,29.584,32.188,16.301,38.857,46.149,55.898,0,-0.90981,0,0,B
0,2.5575,1.2553,1.9483,2.7255,6.9083,4.6997,8.4951,15.917,9.775,16.937,21.017,25.287,34.392,42.194,0,-0.14674,0,0,C
0,-19.786,1.2553,1.9483,2.7255,3.626,4.6997,2.268,7.6612,7.9182,11.886,16,21.249,28.857,0,-0.088046,0,0,0,D
0,-2.8494,-9.1491,-7.3631,-5.5686,-2.2684,0.77578,2.5275,5.0731,7.4597,10.053,16.301,16.003,25.606,0,-0.41088,0,0,0,E
0,-0.41576,1.2553,1.9483,2.7255,3.626,3.5646,6.0138,7.6612,9.775,12.553,16.301,21.524,27.196,40.053,0,-0.058697,0,0,F
0,24.611,27.551,30.443,2.7255,3.626,29.971,9.4925,7.6612,9.775,30.61,16.301,23.315,32.662,44.334,0,0,0,0,G
0,12.365,14.011,16.428,3.5429,4.5423,5.7184,7.1356,8.8838,9.775,12.553,16.301,23.069,0,-0.11739,0,0,0,0,H
0,25.843,28.75,31.566,34.239,36.74,21.887,30.71,13.037,15.189,19.769,21.683,35.736,32.623,75.507,0,0,0,0,I
0,25.81,1.2553,1.9483,2.7255,3.626,28.286,30.365,7.6612,9.775,19.776,19.906,44.808,29.111,56.638,0,0,0,0,J
0,25.843,28.75,31.566,34.239,3.626,32.2,6.0138,7.6612,9.775,12.553,16.301,25.077,34.379,46.022,0,0,0,0,A
0,12.403,14.661,1.9483,2.7255,6.6319,6.9156,6.0138,7.6612,9.775,0,-0.29349,0,0,0,0,0,0,0,B
0,11.793,4.292,1.9483,2.7255,3.626,4.6997,6.0138,13.556,9.775,12.553,37.927,27.559,33.804,42.426,0,-0.088046,0,0,C
0,16.047,18.679,1.9483,4.8995,9.6139,4.6997,14.454,7.6612,9.775,40.494,16.301,31.93,37.92,0,0,0,0,0,D
0,33.271,34.085,36.168,37.957,39.481,40.806,42.042,43.333,44.877,46.935,49.879,54.27,43.486,0,-0.88046,0,0,0,E
0,0.61502,1.2553,1.9483,1.9497,-10.127,-7.4859,6.0138,7.6612,9.775,12.553,16.301,20.884,28.521,40.543,0,0,0,0,F
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,4.2707,-0.10324,3.7551,12.553,16.301,21.524,27.837,40.819,0,0,0,0,G
0,0.61502,1.2553,2.5501,4.7744,3.626,7.2909,8.8939,10.833,13.232,17.522,26.899,0,-0.11739,0,0,0,0,0,H
0,30.635,33.161,35.432,2.7255,3.626,13.699,40.321,41.794,38.181,33.5,33.406,34.908,0,0,0,0,0,0,I
0,-17.843,1.2553,-1.8851,-3.3737,1.2322,2.5846,0.39515,5.9972,7.5468,9.8849,15.095,19.597,27.589,39.873,0,-0.17609,0,0,J
0,29.491,32.149,34.59,36.782,38.727,40.47,13.23,7.6612,40.217,40.836,16.301,41.985,29.111,45.74,0,-0.88046,0,0,A
0,32.716,23.13,24.595,25.89,27.056,28.161,29.304,28.849,30.538,32.815,36.025,40.706,44.666,54.472,0,-0.90981,0,0,B
0,3.15,1.2553,3.9245,2.7255,3.626,17.82,9.1258,11.072,13.473,16.519,20.508,27.411,35.229,42.394,0,0,0,0,C
0,18.889,21.716,9.8999,26.456,3.626,4.6997,27.719,7.6612,11.464,19.497,16.301,26.893,29.111,0,0,0,0,0,D
0,18.889,21.716,1.9483,3.9745,3.626,4.6997,21.518,14.17,14.843,17.761,23.377,55.529,0,0,0,0,0,0,E
0,-3.0434,-1.1801,1.2305,2.7255,3.626,3.714,4.2697,6.8869,9.0843,11.933,15.461,17.948,25.818,0,-0.088046,0,0,0,F
0,17.754,19.64,22.507,2.7255,9.878,4.6997,35.127,7.6612,22.715,12.553,16.301,35.578,39.785,0,0,0,0,0,G
0,13.407,3.3014,24.667,2.7255,3.626,4.6997,6.0138,7.6612,0,-0.11739,0,0,0,0,0,0,0,0,H
0,30.635,33.161,35.432,37.428,3.626,35.299,34.904,27.422,39.956,40.483,43.669,46.619,53.652,64.85,0,0,0,0,I
0,1.122,1.2553,3.9245,2.7255,3.626,4.6997,0,0,0,0,0,0,0,0,0,0,0,0,J
0,32.716,34.909,36.79,38.364,39.672,31.771,23.929,20.021,18.426,20.996,22.876,27.918,33.778,45.37,0,0,0,0,A
0,0.61502,1.2553,1.9483,28.268,28.197,29.739,31.271,7.6612,16.938,16.088,38.897,41.985,47.5,57.223,0,-0.90981,0,0,B
0,11.793,1.2553,4.0191,2.7255,5.3793,8.6074,11.407,26.526,12.325,15.279,19.185,24.542,33.804,40.819,0,-0.058697,0,0,C
0,-9.4809,0.66418,0.91138,1.8163,3.626,3.6474,-0.17178,6.0193,8.8023,11.684,15.715,20.993,28.625,40.519,0,-0.11739,0,0,D
0,23.394,26.345,29.29,2.7255,6.759,9.6384,33.367,37.513,25.85,30.572,25.33,25.125,64.911,0,-0.20544,0,0,0,E
0,25.81,27.551,30.443,33.233,35.885,4.6997,6.0138,7.6612,40.343,12.553,16.301,21.524,34.437,0,-0.029349,0,0,0,F
0,18.889,21.716,1.9483,26.456,3.626,4.6997,26.169,7.6612,9.775,14.289,18.07,26.893,34.514,0,0,0,0,0,G
0,15.211,17.772,20.522,5.8347,5.9181,4.6997,10.086,10.566,12.847,15.767,21.295,26.65,34.334,0,-0.088046,0,0,0,H
0,29.491,32.149,34.59,33.376,35.217,35.104,36.683,38.328,27.682,16.088,18.04,23.229,30.783,65.425,0,0,0,0,I
0,-0.19407,0.54085,0.68991,-2.8086,3.626,-3.88,6.0138,2.6206,8.5775,11.748,13.638,20.202,28.301,40.442,0,0,0,0,J
0,-1.9662,-0.26791,1.2763,2.7255,1.541,-1.7352,1.5441,5.1375,8.8107,11.688,15.52,21.049,28.675,0,-0.029349,0,0,0,A
0,29.491,32.149,34.59,2.7255,3.626,4.6997,34.879,36.524,38.427,12.553,40.635,45.395,32.454,62.145,0,-0.90981,0,0,B
0,17.754,1.2553,11.2,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,19.749,0,0,0,0,0,0,0,C
0,0.61502,1.2553,3.7536,5.4573,7.4795,5.5635,8.8939,7.6612,25.905,0,0,0,0,0,0,0,0,0,D
0,31.716,34.085,36.168,37.957,39.481,40.806,42.042,43.333,44.877,46.935,49.879,54.27,61.055,72.036,0,-0.88046,0,0,E
0,32.716,34.909,36.79,38.364,39.672,40.794,40.053,41.208,39.189,37.881,39.313,39.107,36.889,48.404,0,-0.85111,0,0,F
0,16.938,19.64,1.9483,2.7255,28.634,11.485,11.837,10.748,9.775,15.908,21.472,28.551,36.227,47.989,0,0,0,0,G
0,1.3448,2.907,3.8057,5.8347,5.9181,29.785,0,0,0,0,0,0,0,0,0,0,0,0,H
0,0.61502,-23.366,-20.383,-14.372,-11.699,-8.9996,-6.2241,-3.2857,-0.048586,3.6933,8.2576,14.16,22.302,40.444,0,0,0,0,I
0,0.61502,1.8931,2.6723,4.3602,5.4585,6.7371,8.2574,8.8838,22.953,0,0,0,0,0,0,0,0,0,J
0,31.716,34.085,36.168,37.957,37.688,33.585,33.035,32.631,22.061,19.429,21.338,26.436,32.305,43.941,0,-0.88046,0,0,A
0,30.635,1.2553,27.061,28.752,30.28,31.699,31.293,32.812,34.63,16.044,36.827,39.927,47.107,58.442,0,0,0,0,B
0,15.121,1.2553,1.9483,2.7255,3.626,19.149,6.0138,7.6612,26.201,21.965,22.825,28.244,35.98,44.307,0,-0.11739,0,0,C
0,15.211,17.772,20.522,11.017,3.626,9.7169,6.0138,23.638,14.384,15.767,21.295,24.941,29.111,46.11,0,-0.088046,0,0,D
0,23.284,25.148,28.122,31.077,33.968,7.9073,6.0138,7.6612,13.313,12.553,21.713,48.604,50.71,56.935,0,-0.11739,0,0,E
0,0.61502,-23.366,-20.383,-17.389,-14.404,-11.417,-8.3837,-5.2175,-1.2043,2.6509,7.7844,14.593,23.103,35.574,0,-0.88046,0,0,F
0,-0.81582,-10.073,-0.81457,1.7557,3.626,3.9503,6.0138,7.6612,9.2542,11.854,15.882,21.143,28.762,0,0,0,0,0,G
0,27.078,29.927,32.642,35.175,37.506,4.6997,36.328,7.6612,9.775,12.553,19.861,26.795,34.307,0,0,0,0,0,H
0,32.716,34.909,36.79,38.364,39.672,38.99,40.053,41.208,42.649,44.635,47.531,45.501,44.666,0,0,0,0,0,I
0,-26.292,-20.904,-15.917,-12.36,-9.8963,-7.3879,-4.0644,-1.3539,2.2629,5.7779,10.623,21.524,24.705,36.698,0,-0.85111,0,0,J
0,23.394,26.345,1.9483,2.7255,5.1925,29.393,6.0138,37.513,40.139,32.373,16.301,21.524,0,0,0,0,0,0,A
0,0.61502,4.0048,1.9483,2.7255,3.626,4.6997,30.71,7.6612,9.775,12.553,39.62,42.843,50.181,59.897,0,0,0,0,B
0,27.105,1.2553,1.9483,2.7255,3.626,25.325,25.418,7.6612,27.821,12.553,18.095,26.854,34.379,49.491,0,0,0,0,C
0,-3.4304,-0.88811,1.9483,2.7255,-6.1116,-3.88,0.70817,3.6288,7.3799,11.211,15.091,20.422,28.099,40.066,0,-0.088046,0,0,D
0,-10.57,-13.977,-11.491,-1.4174,-1.0652,1.0226,1.9504,4.4164,7.2036,10.247,14.479,18.44,26.711,38.787,0,-0.058697,0,0,E
0,0.61502,-23.366,-20.383,-17.389,3.626,-8.1938,-4.7843,0.57793,3.9964,7.8625,12.989,19.358,27.509,39.695,0,0,0,0,F
0,-8.514,1.2553,1.9483,-0.38144,-1.8359,-1.3113,6.0138,6.4073,9.775,11.303,14.95,20.5,28.547,40.295,0,-0.17609,0,0,G
0,14.43,16.917,19.604,4.7014,8.0105,4.6997,8.6309,10.473,12.762,15.69,21.194,26.564,34.263,0,-0.11739,0,0,0,H
0,28.299,31.066,33.655,4.3906,3.626,31.265,11.404,31.135,9.775,37.543,25.108,0,0,0,0,0,0,0,I
0,0.61502,2.3338,1.9483,2.7255,10.687,10.739,6.0138,12.657,23.535,26.629,23.443,35.922,29.111,46.234,0,0,0,0,J
0,0.61502,1.2553,1.9483,2.7255,-13.252,-10.348,6.0138,-1.9227,3.8693,8.199,13.668,19.516,29.111,39.778,0,-0.88046,0,0,A
0,1.3866,1.2553,14.651,2.7255,3.626,9.9213,11.641,25.642,9.775,0,0,0,0,0,0,0,0,0,B
0,11.793,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,16.301,21.524,40.06,42.426,0,0,0,0,C
0,0.61502,2.7414,1.9483,8.3761,20.395,4.6997,27.436,7.6612,9.775,18.668,25.873,0,0,0,0,0,0,0,D
0,0.61502,1.2553,1.9483,2.7255,-12.153,-7.2292,3.5162,7.6612,8.7777,10.757,15.08,20.779,28.767,0,0,0,0,0,E
0,31.716,34.085,36.168,37.957,39.481,37.196,36.637,30.848,32.591,29.744,31.411,32.985,33.903,45.501,0,-0.88046,0,0,F
0,14.43,16.917,19.604,9.6412,25.548,4.6997,6.0138,11.879,9.775,18.827,22.825,31.605,39.415,51.282,0,0,0,0,G
0,17.885,20.654,23.568,3.9191,6.2342,4.6997,10.525,12.42,13.085,15.97,16.301,23.299,32.695,0,-0.088046,0,0,0,H
0,-0.53979,-19.553,-16.675,2.7255,1.4156,3.3918,4.8517,5.0731,8.3858,11.303,15.169,20.834,24.65,39.926,0,0,0,0,I
0,31.716,22.595,24.191,25.626,26.931,28.169,29.432,29.064,30.836,31.463,34.769,36.26,43.486,53.306,0,-0.90981,0,0,J
0,30.635,33.161,35.432,2.7255,35.611,4.6997,6.0138,7.6612,16.877,12.553,21.433,26.543,34.019,40.819,0,-0.88046,0,0,A
0,0.61502,1.2553,2.7876,2.7255,19.347,4.6997,6.0138,11.739,12.674,12.553,0,0,0,0,0,0,0,0,B
0,0.61502,4.9705,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,16.301,34.716,29.111,44.261,0,-0.11739,0,0,C
0,0.61502,1.2553,1.9483,-0.59212,-10.373,-5.7641,6.0138,7.6612,9.775,12.553,14.791,21.524,28.474,40.819,0,0,0,0,D
0,28.299,31.066,33.655,36.027,38.172,40.12,41.946,43.775,9.775,12.553,16.301,23.257,32.519,52.547,0,-0.088046,0,0,E
0,27.078,29.927,32.642,35.175,3.626,4.6997,6.0138,7.6612,31.441,12.553,16.301,21.524,30.843,44.233,0,-0.88046,0,0,F
0,12.392,14.665,17.149,9.5771,3.626,12.136,6.0138,7.6612,15.221,12.553,20.861,21.524,34.003,47.491,0,0,0,0,G
0,13.702,16.116,5.3057,7.4344,8.8662,4.6997,12.315,34.846,9.775,12.553,16.301,28.12,32.492,45.982,0,0,0,0,H
0,-26.292,-23.366,-20.383,-15.378,-12.601,-9.8055,-6.9439,-3.9296,-0.62645,3.1721,7.7844,14.16,23.503,40.819,0,0,0,0,I
0,0.61502,3.4122,18.644,2.7255,3.626,16.779,15.584,12.657,9.775,12.553,16.301,35.922,41.749,53.455,0,0,0,0,J
0,24.611,27.551,30.443,2.7255,34.272,4.6997,32.104,28.982,9.775,12.553,16.301,21.524,30.886,42.577,0,0,0,0,A
0,19.946,1.2553,1.9483,23.608,3.626,4.6997,9.2038,7.6612,9.775,0,-0.23479,0,0,0,0,0,0,0,B
0,-19.786,-1.3397,1.9483,0.014778,1.8307,2.5846,4.6092,6.8292,6.0613,11.552,13.888,19.597,27.843,40.109,0,-0.11739,0,0,C
0,0.61502,1.2553,1.9483,-4.0514,-1.1616,2.0558,-3.3506,-0.65906,6.8041,12.553,16.301,21.524,28.35,40.109,0,-0.38153,0,0,D
0,-3.1051,1.2553,0.32327,2.7255,1.7603,3.8818,4.5763,7.0279,9.2151,12.056,15.414,20.063,28.028,0,-0.088046,0,0,0,E
0,31.716,34.085,36.168,34.434,32.31,31.78,33.035,27.281,23.816,19.429,21.338,26.436,32.305,43.941,0,-0.88046,0,0,F
0,11.261,13.402,6.7803,2.7255,3.626,4.6997,9.2499,12.377,9.775,18.005,20.626,27.559,29.111,48.857,0,0,0,0,G
0,0.61502,1.2553,3.0842,3.9745,4.9843,7.6195,9.1146,15.798,19.91,45.538,0,0,0,0,0,0,0,0,H
0,27.078,29.927,1.9483,2.7255,35.812,16.933,29.195,7.6612,16.997,23.336,43.002,51.396,55.09,61.302,0,0,0,0,I
0,0.61502,1.2553,1.9483,29.367,31.263,4.6997,6.0138,7.6612,36.788,39.328,40.961,21.524,49.556,60.925,0,0,0,0,J
0,24.611,27.551,30.443,33.233,3.626,28.286,6.0138,7.6612,13.371,12.553,19.906,21.524,32.662,46.092,0,0,0,0,A
0,25.81,1.2553,1.9483,4.2509,5.239,6.3845,7.7532,7.6612,9.775,26.998,16.301,21.524,0,0,0,0,0,0,B
0,3.5593,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,25.421,26.268,34.003,42.487,0,-0.20544,0,0,C
0,17.885,20.654,1.9483,3.9191,10.147,4.6997,25.563,9.2476,9.775,12.553,16.301,44.603,0,0,0,0,0,0,D
0,-7.6165,-5.2392,-3.7938,0.19257,3.626,0.75684,2.9616,6.1127,8.3935,11.623,15.181,20.502,26.523,0,-0.058697,0,0,0,E
0,22.205,25.148,28.122,31.077,3.626,4.6997,6.0138,7.6612,32.771,12.553,19.909,21.524,29.111,44.4,0,-0.11739,0,0,F
0,-3.2316,-22.081,-19.115,-16.168,-3.1254,-7.3381,-4.0467,6.4632,9.775,12.553,14.546,20.319,0,0,0,0,0,0,G
0,16.047,18.679,1.9483,4.8995,7.2187,4.6997,11.641,10.658,12.931,12.553,19.692,24.993,0,0,0,0,0,0,H
0,28.299,31.066,32.07,32.697,34.717,36.578,38.352,23.913,15.178,21.478,28.631,24.99,32.519,67.627,0,0,0,0,I
0,0.61502,2.47,4.0191,2.7255,3.626,15.446,10.329,12.377,14.874,12.553,22.068,41.14,47.881,45.641,0,0,0,0,J
0,32.716,34.909,36.79,38.364,39.672,31.771,23.929,23.552,21.886,22.684,26.163,27.918,33.778,45.37,0,-0.88046,0,0,A
0,0.61502,4.0775,1.9483,2.7255,17.654,4.6997,6.0138,12.913,29.451,12.553,16.301,0,0,0,0,0,0,0,B
0,11.262,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,14.482,18.404,12.553,23.313,33.299,35.229,42.394,0,-0.14674,0,0,C
0,-1.3942,-7.5236,1.9483,0.71509,2.7467,3.9294,5.1122,7.0662,9.2499,12.553,15.749,21.524,29.111,40.513,0,0,0,0,D
0,-5.1083,-3.15,1.3957,0.30082,0.64465,3.2008,5.022,6.783,9.2542,12.087,15.882,19.81,27.366,0,-0.029349,0,0,0,E
0,25.843,28.75,1.9483,2.7255,30.117,4.6997,6.0138,23.79,9.775,12.553,18.095,26.854,29.111,42.553,0,0,0,0,F
0,24.611,27.551,30.443,33.233,3.626,4.6997,35.583,7.6612,9.775,12.553,16.301,26.897,32.662,46.092,0,0,0,0,G
0,13.702,16.116,5.3057,7.4344,3.626,27.805,31.217,7.6612,14.124,12.553,16.301,24.822,32.492,44.261,0,0,0,0,H
0,30.635,33.161,35.432,33.958,35.611,37.099,38.515,7.6612,18.652,42.229,45.379,28.216,56.924,60.044,0,0,0,0,I
0,16.938,1.2553,1.9483,14.12,8.6276,8.7708,13.292,15.377,21.098,15.908,21.472,53.145,59.352,65.914,0,0,0,0,J
0,-2.1288,0.44352,1.9483,2.7255,3.626,4.6997,2.0895,1.4669,9.0843,9.4533,15.181,20.502,28.405,40.38,0,-0.41088,0,0,A
0,-23.754,-16.393,1.9483,2.7255,3.626,3.2963,4.1406,5.9905,9.775,12.553,15.894,21.524,29.111,37.605,0,0,0,0,B
0,14.356,1.2553,6.145,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,16.301,36.366,44.326,42.54,0,0,0,0,C
0,17.885,20.654,1.9483,7.4999,6.2342,4.6997,24.059,10.834,13.085,15.97,16.301,25.074,34.487,46.222,0,0,0,0,D
0,30.635,33.161,35.432,37.428,39.165,40.699,6.0138,11.254,9.775,40.483,43.669,46.619,52.016,53.636,0,-0.88046,0,0,E
0,28.299,31.066,33.655,2.7255,3.626,4.6997,6.0138,32.941,9.775,26.833,16.301,21.524,29.111,44.17,0,-0.88046,0,0,F
0,0.61502,-2.2451,-4.3705,-5.7766,-3.9693,-10.348,-7.4002,-4.3187,-0.42586,3.8451,14.546,19.516,27.255,40.819,0,0,0,0,G
0,10.755,12.834,2.607,4.2173,6.1438,7.5113,9.1258,7.6612,13.473,16.519,20.508,25.939,33.7,43.97,0,-0.17609,0,0,H
0,27.078,29.927,31.107,30.308,32.424,34.41,34.545,38.291,15.191,19.742,39.442,21.524,32.575,0,0,0,0,0,I
0,-8.3605,-18.58,-9.6362,-12.389,3.626,-4.3286,6.0138,7.6612,3.8693,7.7152,11.912,19.917,29.111,0,0,0,0,0,J
0,-2.7503,-1.1093,1.4298,2.7255,3.626,3.2966,-0.17178,3.0092,6.3704,9.7283,15.911,20.815,28.463,40.219,0,-0.29349,0,0,A
0,1.4785,1.2553,5.1912,2.7255,3.626,23.013,6.0138,7.6612,14.74,12.553,39.028,0,0,0,0,0,0,0,B
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,17.016,16.301,21.524,32.434,0,-0.14674,0,0,0,C
0,13.702,16.116,1.9483,4.6091,3.626,10.476,11.054,11.739,25.72,14.082,21.087,28.12,35.873,0,0,0,0,0,D
0,27.078,29.927,32.642,35.175,3.626,4.6997,6.0138,7.6612,9.775,34.119,18.081,33.824,0,0,0,0,0,0,E
0,23.394,26.345,1.9483,10.088,11.459,37.624,6.0138,7.6612,9.775,12.553,16.301,21.524,29.111,46.148,0,0,0,0,F
0,0.61502,1.2553,2.7876,2.7255,3.626,22.029,6.0138,10.38,14.124,0,0,0,0,0,0,0,0,0,G
0,16.938,1.2553,4.0042,6.1439,7.3772,8.7708,11.837,13.834,16.245,17.586,18.025,56.658,64.689,0,-0.17609,0,0,0,H
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,4.943,10.134,9.2789,15.098,23.172,35.613,0,0,0,0,I
0,1.5815,4.4906,24.607,2.7255,3.626,25.838,6.0138,24.314,32.135,33.667,18.087,21.524,29.111,48.039,0,0,0,0,J
0,-0.1004,0.62601,1.9483,-6.9734,-4.8921,2.4514,5.022,6.783,9.2542,9.7578,15.672,20.953,28.588,40.172,0,-0.11739,0,0,A
0,0.61502,3.6446,1.9483,2.7255,12.728,25.549,6.0138,7.6612,15.082,16.138,34.341,25.135,45.311,49.772,0,0,0,0,B
0,3.5159,1.2553,1.9483,2.7255,9.2537,4.6997,6.0138,13.142,21.693,17.68,21.755,27.262,33.595,42.361,0,-0.17609,0,0,C
0,0.61502,1.2553,-0.92277,1.4591,-7.5418,-5.1575,0.34535,7.6612,9.0843,12.553,16.301,21.268,28.641,40.38,0,-0.11739,0,0,D
0,-16.376,-2.3171,-1.1977,-0.59496,3.626,4.6997,5.2559,6.6531,7.6793,10.943,15.091,20.422,27.289,39.689,0,-0.088046,0,0,E
0,25.843,28.75,31.566,34.239,36.74,39.075,6.0138,7.6612,9.775,37.811,16.301,23.3,34.379,46.022,0,0,0,0,F
0,0.61502,1.2553,-4.7711,-6.1522,1.541,4.6997,4.3885,6.9402,9.775,12.553,16.301,20.812,28.456,40.209,0,0,0,0,G
0,13.023,15.366,5.1421,7.2152,8.6358,11.347,13.29,14.226,15.397,18.504,19.418,23.14,62.341,74.732,0,0,0,0,H
0,25.843,28.75,31.566,34.239,26.806,30.481,6.0138,20.206,22.407,34.202,28.857,32.183,60.716,0,0,0,0,0,I
0,0.61502,1.2553,3.2658,4.2173,6.1438,7.5113,8.0885,11.072,14.706,12.553,27.52,21.524,0,0,0,0,0,0,J
0,0.61502,1.2553,1.9483,24.785,3.626,4.6997,34.238,7.6612,9.775,32.398,16.301,0,0,0,0,0,0,0,A
0,18.013,1.2553,1.9483,9.2513,9.2749,4.6997,6.0138,10.992,9.775,12.553,16.301,0,-0.14674,0,0,0,0,0,B
0,25.81,1.2553,1.9483,2.7255,3.626,28.286,6.0138,7.6612,9.775,23.387,16.301,25.106,30.886,0,0,0,0,0,C
0,13.023,15.366,1.9483,3.6235,8.6358,4.6997,12.077,27.355,12.586,17.016,16.301,21.524,0,0,0,0,0,0,D
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,10.757,14.266,21.524,25.328,0,0,0,0,0,E
0,31.716,34.085,36.168,37.957,39.481,31.78,31.233,29.064,27.326,21.148,21.338,26.436,33.903,45.501,0,-0.88046,0,0,F
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,-2.7021,0.41439,9.775,12.553,14.791,20.144,28.155,40.819,0,0,0,0,G
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,0,-0.088046,0,0,0,0,0,0,0,0,0,0,H
0,29.491,32.149,34.59,33.376,35.217,36.893,6.0138,38.328,16.938,37.301,19.778,48.806,55.858,0,0,0,0,0,I
0,-2.8266,-10.931,0.60441,-2.6011,3.626,3.7805,6.0138,7.3007,9.4536,12.265,15.52,21.049,28.675,40.209,0,0,0,0,J
0,27.078,29.927,1.9483,12.46,3.626,39.652,36.328,38.291,36.857,12.553,16.301,21.524,29.111,42.526,0,-0.088046,0,0,A
